relative_path,extension,size_bytes,reason
phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V7/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V8/discriminator.pt,.pt,1993124,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V8/generator.pt,.pt,95089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V1/discriminator.pt,.pt,1961380,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V1/generator.pt,.pt,62833,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V2/discriminator.pt,.pt,1999012,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V2/generator.pt,.pt,101041,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V3/discriminator.pt,.pt,1999012,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V3/generator.pt,.pt,101041,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V4/discriminator.pt,.pt,1961380,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V4/generator.pt,.pt,62833,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V5/discriminator.pt,.pt,1999012,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V5/generator.pt,.pt,101041,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V6/discriminator.pt,.pt,1961380,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V6/generator.pt,.pt,62833,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V7/discriminator.pt,.pt,1961380,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V7/generator.pt,.pt,62833,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V8/discriminator.pt,.pt,1999012,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V8/generator.pt,.pt,101041,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V1/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V1/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V2/discriminator.pt,.pt,1985188,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V2/generator.pt,.pt,87025,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V3/discriminator.pt,.pt,1985188,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V3/generator.pt,.pt,87025,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V4/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V4/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V5/discriminator.pt,.pt,1985188,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V5/generator.pt,.pt,87025,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V6/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V6/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V7/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V7/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V8/discriminator.pt,.pt,1985188,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V8/generator.pt,.pt,87025,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V1/discriminator.pt,.pt,1961380,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V1/generator.pt,.pt,62833,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V2/discriminator.pt,.pt,1986212,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V2/generator.pt,.pt,88049,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V3/discriminator.pt,.pt,1986212,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V3/generator.pt,.pt,88049,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V4/discriminator.pt,.pt,1961380,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V4/generator.pt,.pt,62833,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V5/discriminator.pt,.pt,1986212,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V5/generator.pt,.pt,88049,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V6/discriminator.pt,.pt,1961380,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V6/generator.pt,.pt,62833,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V7/discriminator.pt,.pt,1961380,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V7/generator.pt,.pt,62833,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V8/discriminator.pt,.pt,1986212,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V8/generator.pt,.pt,88049,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V1/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V1/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V2/discriminator.pt,.pt,1988516,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V2/generator.pt,.pt,90353,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V3/discriminator.pt,.pt,1988516,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V3/generator.pt,.pt,90353,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V4/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V4/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V5/discriminator.pt,.pt,1988516,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V5/generator.pt,.pt,90353,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V6/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V6/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V7/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V7/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V8/discriminator.pt,.pt,1988516,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V8/generator.pt,.pt,90353,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V1/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V1/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V2/discriminator.pt,.pt,1998500,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V2/generator.pt,.pt,100529,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V3/discriminator.pt,.pt,1998500,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V3/generator.pt,.pt,100529,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V4/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V4/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V5/discriminator.pt,.pt,1998500,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V5/generator.pt,.pt,100529,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V6/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V6/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V7/discriminator.pt,.pt,1961636,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V7/generator.pt,.pt,63089,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V8/discriminator.pt,.pt,1998500,PyTorch model/checkpoint binary; excluded from information-only package
phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V8/generator.pt,.pt,100529,PyTorch model/checkpoint binary; excluded from information-only package
