campaign,run_key,role,relative_path,source_path,size_bytes,sha256,verified
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R50\BASE\generated_feature_vectors.csv,972093,90bb02775c024c1ab99b4f9fc59accc33f3d5009ec601ce0f82303c33ddeb307,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R50\BASE\generated_payloads.csv,97838,e04b2f34cbee97f664cc814873d53d585b1d7c0d6e9fa95e90c4b37dd74a06b2,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R50\BASE\generated_payloads.txt,57989,8f04c881510b8834fd349beb48eb8ff5d377c964d8a76bd3102084bd104cff4c,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R50\BASE\logs\quality.log,2685,6ee559ba2a9566021e1daa171b74e35dd1c8189bc43c0966f6def6d06d410553,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R50\BASE\logs\rf.log,154,763ba4f6426fe3eb5e6fca85623d0114be6d17fcafc67e27fb35854d4f15abd8,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R50\BASE\logs\train.log,140,1a2a720601466aac1bb9c1a38a0a1a7ca7a28fa68867ee20b1a4c6db65aa65e4,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R50\BASE\quality_metrics.json,2684,f5621f9c9912166f4d80faeaa30544c0b112f7dd7871b7bfd74db2f06eca3781,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R50\BASE\rf_metrics.json,1413,ace110fa1c0caad3dcd86c9d75027360c0e65d12573dea7558336a6d32af2a6c,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R50\BASE\run_manifest.json,2895,d43e0718a52a2949061ede326b80d6a22ed2ec7add15c8e2d019522692e35b3a,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R50\BASE\training_metadata.json,696,98fee8bc536ce181fd11d63fecd6c989913b9aef2b532f647fe40115d4d02c63,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R500\BASE\generated_feature_vectors.csv,1004827,7249ba5307b2fa3037f263d5c300c9de01fb870174ed3279e5e93df0ec8f2d11,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R500\BASE\generated_payloads.csv,134257,e6a06c609239039825b51074993a475daf9b61243e778cc5e22ff148f73591e9,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R500\BASE\generated_payloads.txt,94432,1448c3dcfc7302402164c5791b8299f1023ee03745bf6776765121d13bd54a43,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R500\BASE\logs\quality.log,2595,cc4aedca3cce2254c494acd391a81a87cac227da8be8ed3f7c56a4c3fba165d6,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R500\BASE\logs\rf.log,155,8679696113c6fddf681e2ac23e322f613cb4184c00a29b8b4ff1366e1ea5f855,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R500\BASE\logs\train.log,141,91fff12863e0b66ae1d469e1577d28164de2c5a0acf32abf026c45ab3aba21ec,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R500\BASE\quality_metrics.json,2594,5608018f23ad11925d456a777c2a76eb0ca0beb8b5a3910617be9a1eb29b4bde,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R500\BASE\rf_metrics.json,1398,dc117856b5e3623f564304868e078e9cac012aeb9fbe669d780eecdfe32ef530,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R500\BASE\run_manifest.json,2907,f23bfab9ef88239eaba9432195fe4de34728cfcb555b1e84532e4fdb46b821de,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\R500\BASE\training_metadata.json,694,48288b219aa3d0e26e74f5fab15db0e69d1c3c7314fafb7c2bc0dee162d858a0,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\Rfull\BASE\generated_feature_vectors.csv,974079,e47ba84ecff5541f0f4ec453b447f9ee0fd1b79d27ed54a282b484f13553ec92,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\Rfull\BASE\generated_payloads.csv,99505,700bca018a368d139b145a9b58551e0dc419ab47280fe4210ae94ee613865d5a,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\Rfull\BASE\generated_payloads.txt,59931,d2e92ea629ac33cc225d918d865ae240ae5f814fbe0a766bd7082df1efd14379,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\Rfull\BASE\logs\quality.log,2685,928d214e654ab550df4b2a01cb1af9c2b2a6d494598e963e87d7a7f6f6c99b27,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\Rfull\BASE\logs\rf.log,156,8babf264237d5b3773525d3a9129fc9aa0f53ebe79e38433fdedfe4844707bb7,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\Rfull\BASE\logs\train.log,142,64adc012f7062d0bdd6f6502e649e197be5ece1e8eb9c84b20465f1a48c5e994,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\Rfull\BASE\quality_metrics.json,2684,c4e40c8cbdc18cc4341227200bf76957c359486d4ae5fd1ab4aa837cdee55634,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\Rfull\BASE\rf_metrics.json,1267,8c5b9f3cf503fdd5ab0137c1cc87d00da3d56a0f7c9519acdd1c8d9e9b5ec2ee,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\Rfull\BASE\run_manifest.json,2919,6b4b2a6be01faf823404100e94f6209cd64c74a2e738121825d7b7aa26cd944b,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\boolean\E\Rfull\BASE\training_metadata.json,701,81a0b0bfd6378bccc26db7dc374131312efa5be58babbe16301a1359a92cf2e7,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R100|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R100/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R100\BASE\generated_feature_vectors.csv,981699,22fa6b7ab4138c73dc480f1c8c345ea168b959259b4b6a510cad2dbb38e1ff65,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R100|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R100/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R100\BASE\generated_payloads.csv,109466,dca52d27a3158f26bcb198f1b0d7964b2760270bef786d49ca8abc855e3786a1,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R100|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R100/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R100\BASE\generated_payloads.txt,70554,d4cbbc809dd1af236a13e3c19932c2fcdb729c505afa2ed09a4acc666c49ac55,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R100|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R100/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R100\BASE\logs\quality.log,2621,822d068099f252d52bef82d609d44c2caa564d71e1fe6e27cc0410f074e43a49,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R100|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R100/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R100\BASE\logs\rf.log,153,efc3b5df4c3e811c95659c06feaf842026132e34d581298517a2bae248dc0fa1,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R100|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R100/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R100\BASE\logs\train.log,139,6e39438a73dfcc47c71a734e4f91c0194a659bbf8067afc333f2c59b380cdd25,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R100|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R100/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R100\BASE\quality_metrics.json,2620,19acb0b73738d1afc7608807b1b213c1a1b38335adf5a3711fcb02545b4e52d6,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R100|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R100/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R100\BASE\rf_metrics.json,1257,6e958a5eeec22632495463376533487b6c89f4d8e7c3b674645e0ff9e85254ea,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R100|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R100/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R100\BASE\run_manifest.json,2875,15b06694071555ac402b081c633d53b1088db2ca4e5fa980a601a2f7f0a0a0ce,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R100|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R100/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R100\BASE\training_metadata.json,687,bac34bd832774e1d76b7df71b24ea5111d0d2de2e55b8ccaadc79bc93f596d2a,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R20|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R20/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R20\BASE\generated_feature_vectors.csv,999741,8503bc0cec2519f7062b0d4f423b560b6db6f2d5ee53c71af42f12d58faddf07,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R20|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R20/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R20\BASE\generated_payloads.csv,134365,03a0bb6d195da543d6e2e076c1ac329f8d3768cfe77998a3947b49a281a55bbc,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R20|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R20/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R20\BASE\generated_payloads.txt,95757,9e13cb8b407d241791dc9c50abcc1088ab4da8384b633e40d694c564092338f0,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R20|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R20/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R20\BASE\logs\quality.log,2674,a1352bc05a6a158bab7ab07c989511486cf73154b8a016839e115ce65330a4df,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R20|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R20/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R20\BASE\logs\rf.log,152,2480fc2ff6c354d86457e57514c1738182e42ec4cbde8112cdd059a6102e07da,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R20|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R20/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R20\BASE\logs\train.log,138,14a3e6d6d99e15181aff2a1d03a0776a725a39debd05568a252741db67e13601,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R20|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R20/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R20\BASE\quality_metrics.json,2673,ce3438f33615e8761aaa004a9f3702f4de7553f84aa35293655fa4fdc0ba9281,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R20|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R20/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R20\BASE\rf_metrics.json,1257,e754943959f98880c21408aac9c7916a5e5d05f4d58ae470539b292e7e0710a2,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R20|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R20/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R20\BASE\run_manifest.json,2863,be40fd8f0bc0420d2266ec7f8b2e967051cfd0821703bc2516ef6a65926f46a6,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R20|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R20/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R20\BASE\training_metadata.json,686,4011afd150c7711868eebbb48cc810aafd3232cda8592ceec932b39f6a846781,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R200|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R200/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R200\BASE\generated_feature_vectors.csv,978924,29cb3c4245c951423b36217127517cd8a5c0a9e235e48b2181481ee5a719cbc6,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R200|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R200/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R200\BASE\generated_payloads.csv,104693,1c6fc441d39a05bab3256e56ff44d7da414f349b15eb3f070200b63d93661d3b,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R200|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R200/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R200\BASE\generated_payloads.txt,67077,f67ab73a13605fc91fc5df567e4e3ce5d42505176b71e305a4e16b1b3a291bef,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R200|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R200/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R200\BASE\logs\quality.log,2675,79bbc9802c5ad00014b21a334fd8fe8c353817c9d81c55293cc5727b2139eb6c,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R200|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R200/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R200\BASE\logs\rf.log,153,a3eb19836bbfd7b67160bed7fb7a1095c7d25c16d38a4842eb48fb641e770419,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R200|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R200/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R200\BASE\logs\train.log,139,0cd75b37cdd347ce3a57580daa19000a969f076aeb9b8de0597a0a7f153495bc,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R200|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R200/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R200\BASE\quality_metrics.json,2674,d40d54110ac728eaaf03e8217940e26c6f3edcec11d29b383281d349110cc4a7,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R200|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R200/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R200\BASE\rf_metrics.json,1367,114db8cef7b83c7e0b77685c18436acba4555747909f282e6d95657249589381,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R200|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R200/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R200\BASE\run_manifest.json,2875,2dd471730d29bd08bb3851dade8c0d88c1a394e5cdd6305a09e2438020185984,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R200|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R200/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R200\BASE\training_metadata.json,686,6aecacdc27ddfe9b290efefd66b85de1c7be6f582cdbb2beaa2eeb89680c5b63,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R50/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R50\BASE\generated_feature_vectors.csv,983674,26aaea8d039a2cd73765e03cdc99cf4963de6de8654b5856ae2d28a177a7cb0d,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R50/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R50\BASE\generated_payloads.csv,113720,db65f2ac2997e04996bec330a6e6a6b9d7ca656930540ac87bd24afe73de95ff,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R50/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R50\BASE\generated_payloads.txt,75013,e4bdd88540cafac65647996657549ee219d863656fb8d5b358421adf2eab9513,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R50/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R50\BASE\logs\quality.log,2621,5b79b0b1b0809bc65919cb046bb13582d13aada62f8ffa26bffb6bda88783aad,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R50/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R50\BASE\logs\rf.log,152,236fb8f9b5fbb712a558ef45827885f1236dbad1bb98f154fe480b613becbb25,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R50/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R50\BASE\logs\train.log,138,3c307974c106fea7c1693fe51d237a5920fd1e277e9579160c246f50b48e5745,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R50/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R50\BASE\quality_metrics.json,2620,a89e0db273a1dad4e5cc7c57226d6a224546759701aa77edc698e993d15cda7d,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R50/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R50\BASE\rf_metrics.json,1393,a5a43b5e1d62a30e0e8d41fb402c85c2797d3cbfa9812543ded2c72a745075b0,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R50/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R50\BASE\run_manifest.json,2863,7919dcb3af50f19fad824c7c6b76b7c2ab3054c1caa15455eb90223f9fb9fc41,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R50|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R50/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R50\BASE\training_metadata.json,686,4bb97a464afe9b5a73cda815418b0db02672a609a9975a2af42a9a8055cde756,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R500/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R500\BASE\generated_feature_vectors.csv,980809,8b442cc9878cf988d5868b0d21e7754368b757a8215fb87cf720afb476e53dfe,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R500/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R500\BASE\generated_payloads.csv,104834,545a3ab33a33f0d2dfcf32ce51bfb796f28017c891f57dd59761cd788dbf43d0,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R500/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R500\BASE\generated_payloads.txt,66999,c19f72d5cdc070cc37a720e3d518d3acb3c3181f676b74b1b5e3f4a32d85d77a,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R500/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R500\BASE\logs\quality.log,2644,512e00845387875d017bd579dbc555297104c6535b578a4ab1328808c7538058,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R500/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R500\BASE\logs\rf.log,153,17fef42092bbbb58b9efea6806e3363f473d673aaa9d896d1f2def8f275c25df,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|gan|error|B|R500|BASE,run_artifact,phase2b_ratio_search_medium/gan/error/B/R500/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\gan\error\B\R500\BASE\logs\train.log,139,27a8200841cd4e273b24f20b5460479d6b2167ff893f1f3b90aa6098ca8cd044,True
