thesis_table_ids,run_key,run_id,campaign,method_id,method_display_vi,family,scenario,ratio,variant,execution_profile,status,destination,config_path,config_sha256,dataset_path,dataset_sha256,holdout_path,holdout_sha256,run_manifest_path,run_manifest_sha256,training_metadata_path,training_metadata_sha256,generated_payloads_path,generated_payloads_sha256,quality_metrics_path,quality_metrics_sha256,rf_metrics_path,rf_metrics_sha256,waf_source_row_start_inclusive,waf_source_row_end_exclusive,waf_source_row_count,empty_payload_count,waf_source_csv_sha256,waf_probe_join_rule
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|time|D|R50|BASE,phase2b__smote__time__D__R50,phase2b_ratio_search_medium,smote,SMOTE,time,D,50,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/D/R50/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/time/D/R50/attack_train.csv,6e4935eb86b66998ca2842f1d117d17894e9d7cd261ebd7c1c8ecf8fec0a0177,data/prepared/splits/time_holdout.csv,21193d98657e82d7b5c9d3f7539ca33e3020c0c075c374e9f53f3a7221981751,final_result_info/phase2b_ratio_search_medium/smote/time/D/R50/BASE/run_manifest.json,191d0618a81b2b05882bbdc106fea05874ab18c814aa4be37e3134567ebeb115,final_result_info/phase2b_ratio_search_medium/smote/time/D/R50/BASE/training_metadata.json,4e6ad70228a0c97c668d392613b4d114e518756ecc63f27deb620fb862336bf5,final_result_info/phase2b_ratio_search_medium/smote/time/D/R50/BASE/generated_payloads.csv,49db2a03279723113e9a606381aa8ea3d6c3ece0d00180082df066b0447ba968,final_result_info/phase2b_ratio_search_medium/smote/time/D/R50/BASE/quality_metrics.json,60d7ac2ae26430e631fd8aa2fadf92c936fdfd96498f3d64cc1cbad8b709b281,final_result_info/phase2b_ratio_search_medium/smote/time/D/R50/BASE/rf_metrics.json,3d28fc790d4a39615f1b3a83751db01af576ae1e2a632a423cae7fab06d6f60e,373700,374200,500,0,49db2a03279723113e9a606381aa8ea3d6c3ece0d00180082df066b0447ba968,source_row >= 373700 and source_row < 374200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|time|D|Rfull|BASE,phase2b__smote__time__D__Rfull,phase2b_ratio_search_medium,smote,SMOTE,time,D,full,BASE,medium,completed,phase2b_ratio_search_medium/smote/time/D/Rfull/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/time/D/Rfull/attack_train.csv,8b05d67d4cfc0633e4e8f86686d8156979e4bdff139ee54500e7df9e68834c76,data/prepared/splits/time_holdout.csv,21193d98657e82d7b5c9d3f7539ca33e3020c0c075c374e9f53f3a7221981751,final_result_info/phase2b_ratio_search_medium/smote/time/D/Rfull/BASE/run_manifest.json,295d16cb3f664f511a4c71c6a8dcb8f0763d1a37620895477cd77215b162af2f,final_result_info/phase2b_ratio_search_medium/smote/time/D/Rfull/BASE/training_metadata.json,ab23539638e0cfec00c4ceab1f22b2fefeec14da53c8b3279fa59f9d2d5a2421,final_result_info/phase2b_ratio_search_medium/smote/time/D/Rfull/BASE/generated_payloads.csv,6eb713ebe9ea7ae992389be8fb400567ac02352da1ead4d1a2ff649b73b6f4e6,final_result_info/phase2b_ratio_search_medium/smote/time/D/Rfull/BASE/quality_metrics.json,ac34b7adf1ed32cf83297c4d88c11582e2e612d672b7cae3dbe3428b010585af,final_result_info/phase2b_ratio_search_medium/smote/time/D/Rfull/BASE/rf_metrics.json,18a9f187e01728ccda95d048faa5814e569fffdad0964f43fe6116bed6972bd3,374700,375200,500,0,6eb713ebe9ea7ae992389be8fb400567ac02352da1ead4d1a2ff649b73b6f4e6,source_row >= 374700 and source_row < 375200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|D|R100|BASE,phase2b__smote__union__D__R100,phase2b_ratio_search_medium,smote,SMOTE,union,D,100,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/R100/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/D/R100/attack_train.csv,731c74149379f5786f7736890769426b511ef94bfcc50e230f371b6345f96689,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/D/R100/BASE/run_manifest.json,fa53089a2b20a8c965cf05b615ddbf90e6379450b993ba86e1208d6fa9139ec8,final_result_info/phase2b_ratio_search_medium/smote/union/D/R100/BASE/training_metadata.json,6b9281524c17268be6ac68a2d45752d4b5300380cf9a3138de8c7e7744ebf5be,final_result_info/phase2b_ratio_search_medium/smote/union/D/R100/BASE/generated_payloads.csv,8094e31118b12b8358ba38e5d332a8691e116f0f5226aa94eae88c2c4cef8167,final_result_info/phase2b_ratio_search_medium/smote/union/D/R100/BASE/quality_metrics.json,190d64eb9a5d2a0c6b48e11cd0cb6c6a17bd6d1de1532fb3f7c4e629e03f75a1,final_result_info/phase2b_ratio_search_medium/smote/union/D/R100/BASE/rf_metrics.json,14a641f7f74c07d72df6cd0275862b0bbefa89236e7dfdbdebc107614f77afe7,375200,375700,500,0,8094e31118b12b8358ba38e5d332a8691e116f0f5226aa94eae88c2c4cef8167,source_row >= 375200 and source_row < 375700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|D|R200|BASE,phase2b__smote__union__D__R200,phase2b_ratio_search_medium,smote,SMOTE,union,D,200,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/R200/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/D/R200/attack_train.csv,9affe995ddafbef859ac4194dd70331dc7b17b3a94218fadfe9f08b77b6ddbc8,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/D/R200/BASE/run_manifest.json,c279ba576f7ac5424b9276902ff19e6c7bdb8158807d9759b9b64b216ae9f8c8,final_result_info/phase2b_ratio_search_medium/smote/union/D/R200/BASE/training_metadata.json,4bd897408e793266d43611314146255ff222b8debad5ea8c55d6c2803639b4c5,final_result_info/phase2b_ratio_search_medium/smote/union/D/R200/BASE/generated_payloads.csv,30b0ff4d54c658733dbf3e3257bf168dd98f3798f49093ba6db293532f1f02ca,final_result_info/phase2b_ratio_search_medium/smote/union/D/R200/BASE/quality_metrics.json,35c16fa142b6bff7ad1f066e0bc6ffcfecb32a7c833e2bffc697aca7965f9b84,final_result_info/phase2b_ratio_search_medium/smote/union/D/R200/BASE/rf_metrics.json,7aa2fefbb9c160b0c741986cc95d6f3fc75bb0608b05045478dccdd5788511b1,376200,376700,500,0,30b0ff4d54c658733dbf3e3257bf168dd98f3798f49093ba6db293532f1f02ca,source_row >= 376200 and source_row < 376700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|D|R20|BASE,phase2b__smote__union__D__R20,phase2b_ratio_search_medium,smote,SMOTE,union,D,20,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/R20/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/D/R20/attack_train.csv,55d8ef85a3d53d66464c3e01fb3a04e6bb3dff52c0e26686ecb63a5964e80634,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/D/R20/BASE/run_manifest.json,add4292331850cfe83d9ba7a184b2c348a3ae489212dbff090051277658455a8,final_result_info/phase2b_ratio_search_medium/smote/union/D/R20/BASE/training_metadata.json,2f925840d0f915a2f896bcd4ace5dcdfa8c8fd500873c808d9c22e152e1e9715,final_result_info/phase2b_ratio_search_medium/smote/union/D/R20/BASE/generated_payloads.csv,d92e5c28728954daf2e047ee2c187c7deeca962b065b7ac4e2ef54a7924e4b69,final_result_info/phase2b_ratio_search_medium/smote/union/D/R20/BASE/quality_metrics.json,83574a2a57fc86a68769bf892a67a273d30034169a82c7d54517d393e41ceb3c,final_result_info/phase2b_ratio_search_medium/smote/union/D/R20/BASE/rf_metrics.json,1007aa73af15670e3721366d4a5250c32a6049c6ecb76e25b361f5af24e1cd72,375700,376200,500,0,d92e5c28728954daf2e047ee2c187c7deeca962b065b7ac4e2ef54a7924e4b69,source_row >= 375700 and source_row < 376200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|D|R500|BASE,phase2b__smote__union__D__R500,phase2b_ratio_search_medium,smote,SMOTE,union,D,500,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/R500/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/D/R500/attack_train.csv,8476f64c27cc4005898b87dfaec1f2004c7f710f72a2311565eaf0913429588b,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/D/R500/BASE/run_manifest.json,ccc1823f71b46e7b9568bd6c22f92af17c8f64a33c810a96920c112e1473b1fa,final_result_info/phase2b_ratio_search_medium/smote/union/D/R500/BASE/training_metadata.json,cd3f30d7ad39e9bf6912c93a5a0d84fef8ce22c339e2fa2eadedb79e47d04892,final_result_info/phase2b_ratio_search_medium/smote/union/D/R500/BASE/generated_payloads.csv,8c3430c2274bccde3203ed5197473bdded99d3391925c01ea5bf521b4ed486aa,final_result_info/phase2b_ratio_search_medium/smote/union/D/R500/BASE/quality_metrics.json,c9f08721ea1519ab2b7b3f210423cffab88e86748eae2648213c00002e48dcb1,final_result_info/phase2b_ratio_search_medium/smote/union/D/R500/BASE/rf_metrics.json,505d1807f18db9df316bde7d3184166d893b93156e3c66ae2268e82e2990f7a1,377200,377700,500,0,8c3430c2274bccde3203ed5197473bdded99d3391925c01ea5bf521b4ed486aa,source_row >= 377200 and source_row < 377700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|D|R50|BASE,phase2b__smote__union__D__R50,phase2b_ratio_search_medium,smote,SMOTE,union,D,50,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/R50/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/D/R50/attack_train.csv,e01bff8764bbd5b873c49630d153f32ccb58bbc340de8062ba94f9f1db65aa5d,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/D/R50/BASE/run_manifest.json,3885264090789b79fce31767d6506b7a7de94f7a36f5dbf19d00342ad80416f8,final_result_info/phase2b_ratio_search_medium/smote/union/D/R50/BASE/training_metadata.json,a28c8ef11036ad36f7e6bca435bc4cd2bd576aa55213efa969935d9c5e07813f,final_result_info/phase2b_ratio_search_medium/smote/union/D/R50/BASE/generated_payloads.csv,92e45a0645b521c0bf59978d322d934bffd4cfb61e803ac0abe83e061f293979,final_result_info/phase2b_ratio_search_medium/smote/union/D/R50/BASE/quality_metrics.json,4e2a6dfb29d08b7bf49c65460555038030e1880ec578047c3cae1148f931135c,final_result_info/phase2b_ratio_search_medium/smote/union/D/R50/BASE/rf_metrics.json,3860b50f58a5c614205029925fdaf0c4a4b278598b8f69201468ad33db94bcf1,376700,377200,500,0,92e45a0645b521c0bf59978d322d934bffd4cfb61e803ac0abe83e061f293979,source_row >= 376700 and source_row < 377200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|D|Rfull|BASE,phase2b__smote__union__D__Rfull,phase2b_ratio_search_medium,smote,SMOTE,union,D,full,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/D/Rfull/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/D/Rfull/attack_train.csv,01b01a6769cf36439a5a76dd9a051a9ed1b3d91602b9e8087301ba69500984c4,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/D/Rfull/BASE/run_manifest.json,d9565d6bcca1fe20aa2d9f5e448e14bdb68c175087cfafdd13dd13bc08a51a66,final_result_info/phase2b_ratio_search_medium/smote/union/D/Rfull/BASE/training_metadata.json,70681689e49775aee6e7162f9d64199d4be7c702b70e25dad239d7467089e939,final_result_info/phase2b_ratio_search_medium/smote/union/D/Rfull/BASE/generated_payloads.csv,45b487f33794fbefabc831d1e1b25ff97f0395192966944b0bd244fa09755607,final_result_info/phase2b_ratio_search_medium/smote/union/D/Rfull/BASE/quality_metrics.json,1959e16968a7bc746037ea49a113da5634c68df3d6ecc8dea533f8c8dfdb98be,final_result_info/phase2b_ratio_search_medium/smote/union/D/Rfull/BASE/rf_metrics.json,d067940626e1b343eb8d57d2e6c602926f96a73fdb39be9f70d1a5efc74ec055,377700,378200,500,0,45b487f33794fbefabc831d1e1b25ff97f0395192966944b0bd244fa09755607,source_row >= 377700 and source_row < 378200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|F|R100|BASE,phase2b__smote__union__F__R100,phase2b_ratio_search_medium,smote,SMOTE,union,F,100,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R100/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/F/R100/attack_train.csv,a39239cd7d28ef44f44a47f89878ce3caa3446ce8f98870ecd7c0deca97a8ecd,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/F/R100/BASE/run_manifest.json,24c560421aec9529c43a87ef01c081d4ff46b5678e2410e36646131e1f95a29c,final_result_info/phase2b_ratio_search_medium/smote/union/F/R100/BASE/training_metadata.json,b5b83067f59182d401654eb7c6afa20b33da44e48ca5690aa344fa393abb2c4e,final_result_info/phase2b_ratio_search_medium/smote/union/F/R100/BASE/generated_payloads.csv,315dc50a8942a7aa7fb2e9f89c6fe714012d181b4dbdbd5d542888d373b3460b,final_result_info/phase2b_ratio_search_medium/smote/union/F/R100/BASE/quality_metrics.json,12027fd51dc2529a786b87fbfb360b72fb789c0aad08792c1b76b62cdc56fddd,final_result_info/phase2b_ratio_search_medium/smote/union/F/R100/BASE/rf_metrics.json,783080505bfd170da75241bca220448b823162c446161852b3b820932b34e29d,378700,379200,500,0,315dc50a8942a7aa7fb2e9f89c6fe714012d181b4dbdbd5d542888d373b3460b,source_row >= 378700 and source_row < 379200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|F|R10|BASE,phase2b__smote__union__F__R10,phase2b_ratio_search_medium,smote,SMOTE,union,F,10,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R10/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/F/R10/attack_train.csv,35e1296a10c70bc7ce63bf8af5448317e10856dfe7d530210ba013fdd92f91f4,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/F/R10/BASE/run_manifest.json,051c89eb3b08c23965033acefdff65cb75bf056fbab8c7619847c84cbdcf910a,final_result_info/phase2b_ratio_search_medium/smote/union/F/R10/BASE/training_metadata.json,61394fb8e2f6083593b606a309aefe8c9ba936d6d8a4460444baedf263aeabe9,final_result_info/phase2b_ratio_search_medium/smote/union/F/R10/BASE/generated_payloads.csv,71f70480662e1f690c3649b30e9474a5c1263970a5270712fbaf31345c900fd0,final_result_info/phase2b_ratio_search_medium/smote/union/F/R10/BASE/quality_metrics.json,ab05b86ec00ba39fe0cb9ba0f1bee5112bc6ce4757396270a675a046f4caf7db,final_result_info/phase2b_ratio_search_medium/smote/union/F/R10/BASE/rf_metrics.json,347f71ca5ee562b9f7d1fb04ecdd3f993276c2e89a579c8ce66e7e1af3993a58,378200,378700,500,0,71f70480662e1f690c3649b30e9474a5c1263970a5270712fbaf31345c900fd0,source_row >= 378200 and source_row < 378700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|F|R200|BASE,phase2b__smote__union__F__R200,phase2b_ratio_search_medium,smote,SMOTE,union,F,200,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R200/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/F/R200/attack_train.csv,7fb7ebd80bd5806afd1e7f9d989d9bc585dc7423a1528eea0ec453949f28c3d0,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/F/R200/BASE/run_manifest.json,703b05914e2fe2662022461e0a8740bbf86fd2a9dd2fe9c4666b372d57726d65,final_result_info/phase2b_ratio_search_medium/smote/union/F/R200/BASE/training_metadata.json,50147ecced3823c827d881f9e3b5756ee9ef63fdf804007c2d45fef68fc825b1,final_result_info/phase2b_ratio_search_medium/smote/union/F/R200/BASE/generated_payloads.csv,a6c88dd7d7b973173f142c7d8f43753a74c350882e2b2fded0e50885b059719e,final_result_info/phase2b_ratio_search_medium/smote/union/F/R200/BASE/quality_metrics.json,04992e08590c30dc67cddaba1e43e9b35126db14988c54e6620dc23ac026b7bf,final_result_info/phase2b_ratio_search_medium/smote/union/F/R200/BASE/rf_metrics.json,60fa621f62d20ca577e665786fdf81c99068fdbd701ea8d885eb5485f8950115,379700,380200,500,0,a6c88dd7d7b973173f142c7d8f43753a74c350882e2b2fded0e50885b059719e,source_row >= 379700 and source_row < 380200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|F|R20|BASE,phase2b__smote__union__F__R20,phase2b_ratio_search_medium,smote,SMOTE,union,F,20,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R20/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/F/R20/attack_train.csv,0bf4df74743cd8df27df7ad513076b228edd0fa3f6e48adc845ce617d4cbc0a1,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/F/R20/BASE/run_manifest.json,24b68f3ebc930bf05a02771613f6425a2908152788cdd7dd77cfcc3be54788de,final_result_info/phase2b_ratio_search_medium/smote/union/F/R20/BASE/training_metadata.json,37f6bd29e137fc20266f6de63682b9cbe88785baf4fa1706441de49ccc558109,final_result_info/phase2b_ratio_search_medium/smote/union/F/R20/BASE/generated_payloads.csv,8bc95fb8b9bf887c178c256feed7e382ccaa13429a8aba52c326d1f596634a54,final_result_info/phase2b_ratio_search_medium/smote/union/F/R20/BASE/quality_metrics.json,16132b989eb9537cea4973471d66ceaff87f73ecd8b7fb13000f5e863c81db4f,final_result_info/phase2b_ratio_search_medium/smote/union/F/R20/BASE/rf_metrics.json,354920fc0fe61754cbf67ef2e128cd3a7eeb721ab1bf84a65f4635f087680f62,379200,379700,500,0,8bc95fb8b9bf887c178c256feed7e382ccaa13429a8aba52c326d1f596634a54,source_row >= 379200 and source_row < 379700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|F|R500|BASE,phase2b__smote__union__F__R500,phase2b_ratio_search_medium,smote,SMOTE,union,F,500,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R500/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/F/R500/attack_train.csv,835c90870944c1a17cd91280f3d7ba41024dc5abc1cbc1ab6dc956d55d01848c,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/F/R500/BASE/run_manifest.json,fb60304df749eef6129cfe24421d054f35cc4234d333926e948c90695198967a,final_result_info/phase2b_ratio_search_medium/smote/union/F/R500/BASE/training_metadata.json,9e2489ea3afce7c95ae06162a8793461ed202932671227d9272d4041d21cebc5,final_result_info/phase2b_ratio_search_medium/smote/union/F/R500/BASE/generated_payloads.csv,61d016de980d5b647fd1adde386b00d65199537f45b3c551aec9f83d29d42ced,final_result_info/phase2b_ratio_search_medium/smote/union/F/R500/BASE/quality_metrics.json,69c2643af0aca471835dffa09d113582ba174c892bb34c4bfe02516c0b616879,final_result_info/phase2b_ratio_search_medium/smote/union/F/R500/BASE/rf_metrics.json,6d047eaaae1aecfa980914aeea31976865390cb39ce4009e34b9d2074ba26af9,380700,381200,500,0,61d016de980d5b647fd1adde386b00d65199537f45b3c551aec9f83d29d42ced,source_row >= 380700 and source_row < 381200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|F|R50|BASE,phase2b__smote__union__F__R50,phase2b_ratio_search_medium,smote,SMOTE,union,F,50,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/R50/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/F/R50/attack_train.csv,53edfa83d0b319303ecaf21dde4c0dc4471e52c0ea85eced5c9e1ad11f060bd6,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/F/R50/BASE/run_manifest.json,2ca77774995860bf2a84d0c67da1d8c8922ed4cc6c8094e9b87c4ddd2b4e0cd3,final_result_info/phase2b_ratio_search_medium/smote/union/F/R50/BASE/training_metadata.json,4642e39f0b51f9a46f9f007df4bcd367706536692e368f2fe796a2c8d3a2586a,final_result_info/phase2b_ratio_search_medium/smote/union/F/R50/BASE/generated_payloads.csv,3ae496ebf183328c5f06b4742782a5b39dca6a48ef22b3d6e6cc66d5f24bdf32,final_result_info/phase2b_ratio_search_medium/smote/union/F/R50/BASE/quality_metrics.json,1e2a79db648c69897bb110e3996486ad16fe5eaadb6690a8c01fc24eb2045bce,final_result_info/phase2b_ratio_search_medium/smote/union/F/R50/BASE/rf_metrics.json,310af9eaefdc38a6ca9ba3133d24d7bc22baa12bcab45fb1c36d7691b98c4cca,380200,380700,500,0,3ae496ebf183328c5f06b4742782a5b39dca6a48ef22b3d6e6cc66d5f24bdf32,source_row >= 380200 and source_row < 380700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|smote|union|F|Rfull|BASE,phase2b__smote__union__F__Rfull,phase2b_ratio_search_medium,smote,SMOTE,union,F,full,BASE,medium,completed,phase2b_ratio_search_medium/smote/union/F/Rfull/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/union/F/Rfull/attack_train.csv,01b01a6769cf36439a5a76dd9a051a9ed1b3d91602b9e8087301ba69500984c4,data/prepared/splits/union_holdout.csv,d5911da8db3c6280fa0eac573740c7b9a663486e9997ad09ada274a27fc3c060,final_result_info/phase2b_ratio_search_medium/smote/union/F/Rfull/BASE/run_manifest.json,25e04d5368e3f972cef3f3a7cf9bf0d1e16a29985cdf1a06ba5c816d427a9f80,final_result_info/phase2b_ratio_search_medium/smote/union/F/Rfull/BASE/training_metadata.json,aa3de25da2868447d798ef1aa1a739b5cee7359ed947fba5a04a5601fced1063,final_result_info/phase2b_ratio_search_medium/smote/union/F/Rfull/BASE/generated_payloads.csv,45b487f33794fbefabc831d1e1b25ff97f0395192966944b0bd244fa09755607,final_result_info/phase2b_ratio_search_medium/smote/union/F/Rfull/BASE/quality_metrics.json,4f17e75300a3ff24759a85d109da0e9f525fa6272b1bab2683b1c09d3114647c,final_result_info/phase2b_ratio_search_medium/smote/union/F/Rfull/BASE/rf_metrics.json,d067940626e1b343eb8d57d2e6c602926f96a73fdb39be9f70d1a5efc74ec055,381200,381700,500,0,45b487f33794fbefabc831d1e1b25ff97f0395192966944b0bd244fa09755607,source_row >= 381200 and source_row < 381700
