id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance,length,num_unique_chars,entropy,alpha_count,digit_count,space_count,punct_count,alpha_ratio,digit_ratio,space_ratio,punct_ratio,single_quote_count,double_quote_count,dash_count,slash_count,star_count,equals_count,semicolon_count,paren_count,percent_count,underscore_count,comma_count,operator_count,has_single_quote,has_double_quote,has_comment_dashdash,has_comment_hash,has_comment_block,has_equal,has_parentheses,has_semicolon,has_percent_encoding,has_hex_literal,has_concat_operator,kw_select,kw_union,kw_where,kw_from,kw_and,kw_or,kw_insert,kw_update,kw_delete,kw_drop,kw_create,kw_alter,kw_sleep,kw_benchmark,kw_waitfor,kw_delay,kw_information_schema,kw_table,kw_column,kw_database,kw_cast,kw_convert,kw_concat,kw_substr,kw_substring,kw_ascii,kw_char,kw_load_file,kw_outfile,kw_exec,kw_order,kw_by,kw_exists,kw_case,kw_when,keyword_total
SMOTE_000062,attack,other,"1""  )   where 9447  =  9447",nearest_attack_euclidean,R001229,0.0,27.0,12.0,3.0060252447977787,5.0,9.0,10.0,3.0,0.18518518518518517,0.3333333333333333,0.37037037037037035,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999996,0.0,1.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMOTE_000063,attack,time,1' rlike sleep  (  5  )   and 'cugs'  =  'cugs,nearest_attack_euclidean,R001782,0.0019801895814028966,46.0,20.010994375536917,3.5783557226534004,21.0,2.0,15.999999999999996,7.0,0.45652173913043476,0.043478260869565216,0.34782608695652173,0.15217391304347827,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9999999999999991,0.0,0.0,0.0,0.9999999999999996,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000064,attack,union,"1   )    )     )   union all select null,null,null,null--",nearest_attack_euclidean,R007872,0.016465606256113367,57.16826170238825,15.04948873599654,3.139706406161765,30.05938648319585,0.9901022528006891,18.089079724793773,8.029693241597926,0.5259215691015923,0.017370214961415664,0.3162752094998238,0.14043300643716827,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.009897747199309,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.168404344971009e-19,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0098977471993087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0098977471993087
SMOTE_000065,attack,boolean,-3634%'   )    )    or 2671  =  2434,nearest_attack_euclidean,R005672,0.027730083907264398,36.0,14.0,2.9486003383208628,2.0,12.0,15.999999999999996,6.0,0.05555555555555558,0.3333333333333333,0.4444444444444444,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9999999999999991,0.9999999999999999,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMOTE_000066,attack,other,"1""  )   as hsws where 6656  =  6656",nearest_attack_euclidean,R004999,0.050405604764750284,35.0,13.190386873194536,3.113016410533248,11.0,9.0,12.0,3.0,0.3142857142857143,0.2571428571428571,0.34285714285714286,0.08571428571428572,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999996,0.0,1.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMOTE_000067,attack,time,"1""   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",nearest_attack_euclidean,R002975,0.20771348206310025,87.90221028638852,19.0,2.8325016676601766,27.0,2.0,46.251841905323765,12.650368381064755,0.3083631352018242,0.02284171371865365,0.5249701981315091,0.14382495294801304,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.650368381064753,0.0,0.0,0.0,0.9999999999999996,0.0,1.0,0.0,1.0000000000000002,2.168404344971009e-19,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SMOTE_000068,attack,union,"-3710   )    )    union all select 5770,5770,5770,5770,5770,5770,5770#",nearest_attack_euclidean,R005422,0.2640994440307315,69.5098052595455,20.245097370227253,3.549293373193048,14.0,32.98038948090901,12.529415778636483,10.0,0.20144174923663088,0.47485577633575093,0.17981551068716747,0.14388696374045062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7549026297727472,0.0,0.0,6.245097370227253,0.9999999999999996,0.0,0.0,0.0,1.0000000000000002,2.168404344971009e-19,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000069,attack,other,1'||  (  select 'xhcr' from dual where 9279  =  9279,nearest_attack_euclidean,R001619,0.0047801883652275,52.0,24.0,4.056180636140281,23.0,9.0,12.999999999999996,7.0,0.4423076923076923,0.17307692307692307,0.25,0.1346153846153846,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.9999999999999999,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000070,attack,other,select   (  case when   (  6969  =  5797  )   then 6969 else 6969*  (  select 6969 from information_schema.character_sets  )   end  )  #,nearest_attack_euclidean,R006470,0.06905340287607475,136.0,27.552768665994087,3.9409372817456796,65.0,20.0,39.0,12.0,0.47794117647058826,0.14705882352941177,0.2867647058823529,0.08823529411764706,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0000000000000002,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0
SMOTE_000071,attack,union,"-4318""  )   as vpvt where 5543  =  5543 union all select 5543,5543,5543,5543,5543,5543--",nearest_attack_euclidean,R004523,0.23206676542229968,86.30004833494348,26.0,3.9728589473508475,25.0,34.640038667954784,15.999999999999996,10.660009666988696,0.2899094731142406,0.401084564994805,0.18554206279311397,0.12346389909784049,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.660009666988695,4.0,0.0,1.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000072,attack,boolean,"-1583'  )   or elt  (  1032  =  1032,3623  )   and   (  'jrcj' like 'jrcj",nearest_attack_euclidean,R004987,0.24667728206868494,72.14474720291349,25.786186800728373,3.716060320819729,19.358560402185116,15.144747202913488,26.85525279708651,10.786186800728371,0.26807225834847004,0.209499819449289,0.3729739977986033,0.14945392440363764,4.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.7861868007283717,2.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000073,attack,union,"1%'  )   union all select null,null,null,null,null,null,null,null--",nearest_attack_euclidean,R005459,0.1916288265034979,65.02533745044714,17.0,3.251835021725818,44.420269960357714,1.0,8.0,11.605067490089429,0.6825700189568544,0.01545131329515076,0.12361050636120585,0.178368161386789,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,6.605067490089429,2.0,1.0,0.0,1.0,0.0,2.168404344971009e-19,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000074,attack,boolean,"1""  )   where 6671  =  6671 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",nearest_attack_euclidean,R000745,0.08092753510252894,206.26824692455085,34.0,3.753236629296308,58.70118519341315,35.0,80.56706173113771,32.0,0.28444671903340923,0.16973296701906954,0.39063588695865764,0.1551844269888636,0.0,1.0,2.0,0.0,0.0,2.0,0.0,17.0,0.0,1.0,3.0,10.0,0.0,1.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
SMOTE_000075,attack,boolean,"1'||  (  select 'gwxc' from dual where 3626  =  3626 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",nearest_attack_euclidean,R001824,0.6950676488989354,281.27219862241645,39.627219862241645,3.969175075658317,92.01775889793318,35.0,106.25443972448329,48.0,0.3270073673592522,0.12447174543177572,0.3778167791882511,0.170704108020721,3.0,0.0,2.0,0.0,0.0,2.0,0.0,23.0,0.0,2.0,4.0,16.0,1.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.9999999999999999,1.0,0.0,1.0,0.6272198622416469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.627219862241645
SMOTE_000076,attack,boolean,select * from users where id  =  '1' or $ 1  =  1 or 1  =  1 -- 1',nearest_attack_euclidean,R000168,0.7821729563025641,63.76294131436692,21.894823474253236,3.602390049368888,26.0,5.105176525746765,21.76294131436691,10.894823474253235,0.4083863700512817,0.0795737711905328,0.34029894068639105,0.17174091807179442,3.0,0.0,2.0,0.0,1.0,2.5525882628733827,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SMOTE_000077,attack,union," select * from users where id  =  '1' union select $*$,@@VERSION -- 1'",nearest_attack_euclidean,R000034,0.1513340635743321,71.31617107972863,31.263234215945726,4.419698510586303,40.0,2.2632342159457295,15.526468431891452,13.526468431891455,0.5614006012973056,0.03157981961080833,0.21754480457837566,0.18947477451351039,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.526468431891454,1.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SMOTE_000078,attack,time,"1'  )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",nearest_attack_euclidean,R002040,0.04947126768959774,73.5918016255811,24.0,3.5378796139263584,17.0,19.0,28.507258536212376,9.08454308936873,0.23115400211731524,0.2583485906017053,0.38706497048411515,0.12343243679686426,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.08454308936873,0.0,0.0,1.0,0.9999999999999996,1.0,0.0,0.0,1.0000000000000002,2.168404344971009e-19,1.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000079,attack,boolean,end and 'icny' like 'icny,nearest_attack_euclidean,R004841,0.14475358808420324,25.0,11.390994065247368,3.3660242400412264,18.0,0.0,4.0,3.0,0.72,0.0,0.16,0.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMOTE_000080,attack,time,1%'  )   and sleep  (  5  )   and   (  '%'  =  ',nearest_attack_euclidean,R006467,0.44521262516678056,53.22445671111137,15.0,2.712660792192498,11.0,2.0,28.47810575238117,11.746350958730194,0.20985583876941366,0.03815560704898427,0.5300947967229918,0.22189375745861034,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.746350958730194,2.0,0.0,0.0,0.9999999999999996,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000081,attack,boolean,"1 or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  ",nearest_attack_euclidean,R006672,0.22435882164491341,121.62893678407474,27.10482279734579,3.913656623077901,71.0,8.0,31.419291189383163,11.209645594691581,0.5838709890239275,0.06578828045340028,0.25823109218513995,0.09210963833753232,0.10482279734579025,0.0,0.0,0.0,1.0,1.0,0.0,4.10482279734579,0.0,0.0,2.0,2.0,0.10482279734579025,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000082,attack,union,"1'  )   as ohnu where 4097  =  4097 union all select null,null,null,null,null,null,null,null,null--",nearest_attack_euclidean,R007200,0.02006633666807287,99.36185714725467,24.030154762271223,3.7258535824442274,61.120619049084894,9.0,16.18092857362733,13.060309524542445,0.6152396032283983,0.09061272960912804,0.1627192842326901,0.13142838292978357,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0301547622712217,0.0,0.0,8.030154762271222,3.0,1.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000083,attack,boolean,-3634%'   )    )    or 2671  =  2434,nearest_attack_euclidean,R005672,0.027922344087739873,36.0,14.0,2.948512148490067,2.0,12.0,15.999999999999996,6.0,0.05555555555555558,0.3333333333333333,0.4444444444444444,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9999999999999991,0.9999999999999999,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMOTE_000084,attack,time,"1'  )   where 3476  =  3476 and elt  (  1210  =  1210,sleep  (  5   )    )   --",nearest_attack_euclidean,R007146,0.10216768125199072,80.57685901431775,26.0,3.517355484222852,17.182644260738314,18.0,34.39421475357943,11.0,0.21245440889993347,0.22371839629598145,0.42711039706765197,0.1367167977364331,1.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000085,attack,union,"1'||  (  select 'ukfj' where 7133  =  7133 union all select null,null,null#",nearest_attack_euclidean,R005466,0.14538484499835994,76.35822818261688,26.576118121158874,4.102932037650108,42.0865825460935,9.0,15.0,10.271645636523377,0.5488750143646589,0.11895394056410892,0.19825656760684818,0.13391447746438392,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.271645636523376,3.0,1.0,0.0,0.0,1.0000000000000002,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.9999999999999999,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
SMOTE_000086,attack,boolean,"1%""   )    )    and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (   ""%""  =  """,nearest_attack_euclidean,R001257,0.15861067010804736,163.5370042553498,29.0,3.4751978921557156,40.0,16.0,74.6141702127915,32.9228340425583,0.24570990450386815,0.09828396180154726,0.4545305638898699,0.20147556980471465,0.0,4.0,0.0,0.0,0.0,2.0,0.0,14.9228340425583,2.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.9999999999999999,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000087,attack,boolean,1   )    )    as foul where 4361  =  4361 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,nearest_attack_euclidean,R004529,0.7716917847009203,368.0536604297644,31.3243899283726,3.254515810121208,89.0,55.0,174.05366042976442,50.0,0.2418267316732326,0.14944348586548084,0.4728720680381222,0.1358577144231644,0.0,0.324389928372599,2.0,0.0,0.0,2.0,0.0,35.6756100716274,0.0,0.0,0.0,14.0,0.0,0.32438992837259906,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0
SMOTE_000088,attack,union,"1%""   )    )     )   union all select null,null,null--",nearest_attack_euclidean,R004216,0.2931420127628579,52.94152687641173,17.0,3.3165465134282908,26.768814334086258,1.0,16.38440716704313,8.788305375282345,0.5050517100996677,0.01928292493204481,0.3103746298459682,0.16529073512231937,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.5961017917607823,0.9999999999999999,0.0,2.192203583521564,2.0,0.0,1.0,1.0,0.0,2.168404344971009e-19,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000089,attack,other,1' where 7036  =  7036,nearest_attack_euclidean,R001285,0.0,21.999999999999986,12.0,3.299896391167891,5.0,9.0,6.0,2.0,0.22727272727272727,0.4090909090909091,0.2727272727272727,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMOTE_000090,attack,other,insert,nearest_attack_euclidean,R000023,4.660878167961483,109.53630345565514,14.444450281844215,2.91744405805651,38.309201078360466,12.115950404385178,45.52660151950794,13.584550453401564,0.7526836723010601,0.042069272237448524,0.15807847749829146,0.04716857796319987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.178750306352404,0.0,0.0,1.1014500367622886,3.3043501102868653,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.36715001225409627,0.0,0.0,0.3671500122540962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038650134795058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.038650134795058
SMOTE_000091,attack,boolean,-1280'   )    )    or 8571  =  8571--,nearest_attack_euclidean,R007307,0.08201900140008711,37.0,13.4002370449122,2.9020866170080684,2.0,12.0,15.999999999999996,7.0,0.05405405405405406,0.32432432432432434,0.43243243243243246,0.1891891891891892,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.9999999999999991,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMOTE_000092,attack,union," select * from users where id  =  1 or 1#"". union select null,version  (    )   -- 1",nearest_attack_euclidean,R000056,0.053281201992764565,84.0,26.816903406181748,3.9140493603425335,46.0,3.1830965938182505,25.0,9.816903406181748,0.5476190476190477,0.03789400706926491,0.2976190476190476,0.11686789769263986,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.9999999999999991,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0000000000000002,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
