probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error,audit_rule_ids,audit_transaction_ids,audit_messages,audit_files
4796,2538,GET,"1"" and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  ",http://127.0.0.1:18080/?payload=1%22+and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29++,403,True,blocked,True,468,8.459,1,,920350|933160|942100|942230|949110,178456921984.914759,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921984.914759
4797,2538,POST,"1"" and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  ",http://127.0.0.1:18080/,403,True,blocked,True,23,7.245,1,,920350|933160|942100|942230|949110,178456921938.010414,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921938.010414
4798,2479,GET,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual  )  ||'",http://127.0.0.1:18080/?payload=select+dbms_pipe.receive_message++%28++chr++%28++66++%29++%7C%7Cchr++%28++67++%29++%7C%7Cchr++%28++79++%29++%7C%7Cchr++%28++101++%29++%2C5++%29+++from+dual++%29++%7C%7C%27,403,True,blocked,True,203,6.38,1,,920350|933160|942100|949110,178456921923.151153,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921923.151153
4799,2479,POST,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual  )  ||'",http://127.0.0.1:18080/,403,True,blocked,True,23,5.87,1,,920350|933160|942100|949110,17845692195.840184,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-17845692195.840184
4800,608,GET,"1%'   )    )    union all select null,null,null,null,null#",http://127.0.0.1:18080/?payload=1%25%27+++%29++++%29++++union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%23,403,True,blocked,True,108,6.092,1,,920350|942100|942190|942360|949110,178456921973.614359,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921973.614359
4801,608,POST,"1%'   )    )    union all select null,null,null,null,null#",http://127.0.0.1:18080/,403,True,blocked,True,23,5.647,1,,920350|942100|942190|942360|949110,178456921988.872109,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921988.872109
4802,5564,GET,1' and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     ) ,http://127.0.0.1:18080/?payload=1%27+and+3715+in++++%28++++%28+++char++%28++113++%29++%2Bchar++%28++113++%29++%2Bchar++%28++112++%29++%2Bchar++%28++106++%29++%2Bchar++%28++113++%29++%2B++%28++select+++%28++case+when+++%28++3715++%3D++3715++%29+++then+char++%28++49++%29+++else+char++%28++48++%29+++end+++%29++++%29+++%2Bchar++%28++113++%29++%2Bchar++%28++122++%29++%2Bchar++%28++118++%29++%2Bchar++%28++122++%29++%2Bchar++%28++113+++%29++++%29+++++%29+,403,True,blocked,True,452,6.494,1,,920350|942100|942230|949110,178456921938.900239,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921938.900239
4803,5564,POST,1' and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     ) ,http://127.0.0.1:18080/,403,True,blocked,True,23,5.649,1,,920350|942100|942230|949110,178456921932.877024,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921932.877024
4804,1847,GET,"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   'hxcq'  =  'hxcq",http://127.0.0.1:18080/?payload=select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000++%29+++and++++%28++++%28+++%27hxcq%27++%3D++%27hxcq,403,True,blocked,True,152,5.921,1,,920350|942100|949110,178456921979.048050,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921979.048050
4805,1847,POST,"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   'hxcq'  =  'hxcq",http://127.0.0.1:18080/,403,True,blocked,True,23,7.038,1,,920350|942100|949110,17845692194.332595,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-17845692194.332595
4806,4995,GET,"1'||  (  select 'zifu' from dual where 4822  =  4822 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",http://127.0.0.1:18080/?payload=1%27%7C%7C++%28++select+%27zifu%27+from+dual+where+4822++%3D++4822+or+1022++%3D++++%28++select+count++%28++%2A++%29+++from+all_users+t1%2Call_users+t2%2Call_users+t3%2Call_users+t4%2Call_users+t5++%29++--,403,True,blocked,True,236,5.31,1,,920350|942100|949110,178456921992.208288,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921992.208288
4807,4995,POST,"1'||  (  select 'zifu' from dual where 4822  =  4822 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,5.578,1,,920350|942100|949110,178456921999.593085,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921999.593085
4808,5719,GET,1'+  (  select 'vtyw' where 7950  =  7950 order by 1--,http://127.0.0.1:18080/?payload=1%27%2B++%28++select+%27vtyw%27+where+7950++%3D++7950+order+by+1--,403,True,blocked,True,98,5.144,1,,920350|942100|949110,178456921987.230147,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921987.230147
4809,5719,POST,1'+  (  select 'vtyw' where 7950  =  7950 order by 1--,http://127.0.0.1:18080/,403,True,blocked,True,23,6.256,1,,920350|942100|949110,178456921913.833083,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921913.833083
4810,1717,GET,union select * from users where login   =   char ...,http://127.0.0.1:18080/?payload=union+select+%2A+from+users+where+login+++%3D+++char+...,403,True,blocked,True,88,6.514,1,,920350|942190|942270|949110,17845692194.372423,"[""Host header is a numeric IP address"", ""Detects MSSQL code execution and information gathering attempts"", ""Looking for basic sql injection. Common attack string for mysql, oracle and others"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-17845692194.372423
4811,1717,POST,union select * from users where login   =   char ...,http://127.0.0.1:18080/,403,True,blocked,True,23,6.657,1,,920350|942190|942270|949110,178456921977.681402,"[""Host header is a numeric IP address"", ""Detects MSSQL code execution and information gathering attempts"", ""Looking for basic sql injection. Common attack string for mysql, oracle and others"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174019-178456921977.681402
4812,3610,GET,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and '%'  =  '",http://127.0.0.1:18080/?payload=call+regexp_substring++%28++repeat++%28++right++%28++char++%28++3702++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29+++and+%27%25%27++%3D++%27,200,False,bypass,True,175,10.763,1,,920350,178456921932.353705,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174019-178456921932.353705
4813,3610,POST,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and '%'  =  '",http://127.0.0.1:18080/,200,False,bypass,True,23,6.6,1,,920350,178456921982.410475,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174019-178456921982.410475
4814,1395,GET, or uname like '%,http://127.0.0.1:18080/?payload=+or+uname+like+%27%25,200,False,bypass,True,53,6.615,1,,920350,178456921936.823579,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174019-178456921936.823579
4815,1395,POST, or uname like '%,http://127.0.0.1:18080/,200,False,bypass,True,23,6.784,1,,920350,178456921925.183838,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174019-178456921925.183838
4816,232,GET,1 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  ) ,http://127.0.0.1:18080/?payload=1+and+2853++%3D++cast+++%28++++%28+++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113+++%29++++%29+++%7C%7C++%28++select+++%28++case+when+++%28++2853++%3D++2853++%29+++then+1+else+0+end+++%29++++%29+++%3A%3Atext%7C%7C++%28++chr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29++++as+numeric++%29+,403,True,blocked,True,475,6.062,1,,920350|933160|942100|942230|942320|949110,178456921924.856200,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174019-178456921924.856200
4817,232,POST,1 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  ) ,http://127.0.0.1:18080/,403,True,blocked,True,23,5.776,1,,920350|933160|942100|942230|942320|949110,178456921989.760987,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174019-178456921989.760987
4818,4379,GET,"1""  )   or   (  sele",http://127.0.0.1:18080/?payload=1%22++%29+++or+++%28++sele,403,True,blocked,True,58,5.595,1,,920350|942100|949110,178456921911.388293,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921911.388293
4819,4379,POST,"1""  )   or   (  sele",http://127.0.0.1:18080/,403,True,blocked,True,23,5.713,1,,920350|942100|949110,178456921947.723726,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921947.723726
4820,697,GET,1'  )   as mpsf where 3348  =  3348,http://127.0.0.1:18080/?payload=1%27++%29+++as+mpsf+where+3348++%3D++3348,403,True,blocked,True,73,4.665,1,,920350|942100|949110,178456921919.926949,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921919.926949
4821,697,POST,1'  )   as mpsf where 3348  =  3348,http://127.0.0.1:18080/,403,True,blocked,True,23,7.009,1,,920350|942100|949110,178456921962.416593,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921962.416593
4822,6083,GET,-2303'   )    )    as exyt where 2528  =  2528 or 8571  =  8571--,http://127.0.0.1:18080/?payload=-2303%27+++%29++++%29++++as+exyt+where+2528++%3D++2528+or+8571++%3D++8571--,403,True,blocked,True,107,15.087,1,,920350|942100|949110,178456921998.320465,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921998.320465
4823,6083,POST,-2303'   )    )    as exyt where 2528  =  2528 or 8571  =  8571--,http://127.0.0.1:18080/,403,True,blocked,True,23,11.044,1,,920350|942100|949110,178456921958.556792,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921958.556792
4824,4103,GET,1  )   or   (  selec,http://127.0.0.1:18080/?payload=1++%29+++or+++%28++selec,403,True,blocked,True,56,10.358,1,,920350|942100|949110,178456921921.742269,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921921.742269
4825,4103,POST,1  )   or   (  selec,http://127.0.0.1:18080/,403,True,blocked,True,23,10.102,1,,920350|942100|949110,178456921953.824153,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921953.824153
4826,3946,GET,"select count  (  *  )   from generate_series  (  1,5000000  )  --",http://127.0.0.1:18080/?payload=select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000++%29++--,403,True,blocked,True,109,9.677,1,,920350|942100|949110,17845692192.509596,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-17845692192.509596
4827,3946,POST,"select count  (  *  )   from generate_series  (  1,5000000  )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,10.773,1,,920350|942100|949110,178456921967.802577,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921967.802577
4828,2964,GET, (  select   (  case when   (  6714  =  8872  )   then 1 else 6714*  (  select 6714 from master..sysdatabases  )   end   )    ) ,http://127.0.0.1:18080/?payload=+%28++select+++%28++case+when+++%28++6714++%3D++8872++%29+++then+1+else+6714%2A++%28++select+6714+from+master..sysdatabases++%29+++end+++%29++++%29+,403,True,blocked,True,180,9.226,1,,920350|942100|942140|942230|949110,178456921971.496949,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921971.496949
4829,2964,POST, (  select   (  case when   (  6714  =  8872  )   then 1 else 6714*  (  select 6714 from master..sysdatabases  )   end   )    ) ,http://127.0.0.1:18080/,403,True,blocked,True,23,7.157,1,,920350|942100|942140|942230|949110,178456921938.598813,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921938.598813
4830,148,GET,"1  )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and   (  6986  =  6986",http://127.0.0.1:18080/?payload=1++%29+++procedure+analyse++%28++extractvalue++%28++5840%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++case+when+++%28++5840++%3D++5840++%29+++then+1+else+0+end+++%29++++%29+++%2C0x717a767a71+++%29++++%29+++%2C1++%29+++and+++%28++6986++%3D++6986,403,True,blocked,True,289,8.796,1,,920350|942100|942151|942230|942320|949110,178456921930.407009,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174019-178456921930.407009
4831,148,POST,"1  )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and   (  6986  =  6986",http://127.0.0.1:18080/,403,True,blocked,True,23,9.838,1,,920350|942100|942151|942230|942320|949110,178456921987.099072,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174019-178456921987.099072
4832,3745,GET,"select count  (  *  )   from generate_series  (  1,5000000   )    )   ||'",http://127.0.0.1:18080/?payload=select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++%7C%7C%27,403,True,blocked,True,125,9.069,1,,920350|942100|949110,178456921994.971354,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921994.971354
4833,3745,POST,"select count  (  *  )   from generate_series  (  1,5000000   )    )   ||'",http://127.0.0.1:18080/,403,True,blocked,True,23,8.591,1,,920350|942100|949110,178456921981.605427,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921981.605427
4834,3764,GET,"1   )    )     )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (     (  3950  =  3950",http://127.0.0.1:18080/?payload=1+++%29++++%29+++++%29++++%28++select+++%28++case+when+++%28++4587++%3D++4587++%29+++then+regexp_substring++%28++repeat++%28++left++%28++crypt_key++%28++char++%28++65++%29++%7C%7Cchar++%28++69++%29++%7C%7Cchar++%28++83++%29++%2Cnull++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29+++else+char++%28++76++%29++%7C%7Cchar++%28++65++%29++%7C%7Cchar++%28++102++%29++%7C%7Cchar++%28++72++%29+++end++%29+++from+++%28++values++%28++0+++%29++++%29+++++%29+++and++++%28++++%28+++++%28++3950++%3D++3950,403,True,blocked,True,524,6.662,1,,920350|942230|949110,178456921961.319379,"[""Host header is a numeric IP address"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921961.319379
4835,3764,POST,"1   )    )     )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (     (  3950  =  3950",http://127.0.0.1:18080/,403,True,blocked,True,23,6.925,1,,920350|942230|949110,178456921930.067106,"[""Host header is a numeric IP address"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921930.067106
4836,396,GET,"1""   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  ""ftjg""  =  ""ftjg",http://127.0.0.1:18080/?payload=1%22+++%29++++%29+++++%29+++procedure+analyse++%28++extractvalue++%28++5840%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++case+when+++%28++5840++%3D++5840++%29+++then+1+else+0+end+++%29++++%29+++%2C0x717a767a71+++%29++++%29+++%2C1++%29+++and++++%28++++%28+++++%28++%22ftjg%22++%3D++%22ftjg,403,True,blocked,True,333,7.682,1,,920350|942100|942151|942230|942320|949110,178456921952.268233,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174019-178456921952.268233
4837,396,POST,"1""   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  ""ftjg""  =  ""ftjg",http://127.0.0.1:18080/,403,True,blocked,True,23,6.784,1,,920350|942100|942151|942230|942320|949110,178456921988.435510,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174019-178456921988.435510
4838,5746,GET,-2303'   )    )    as exyt where 2528  =  2528 or 8571  =  8571--,http://127.0.0.1:18080/?payload=-2303%27+++%29++++%29++++as+exyt+where+2528++%3D++2528+or+8571++%3D++8571--,403,True,blocked,True,107,9.838,1,,920350|942100|949110,178456921955.267599,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921955.267599
4839,5746,POST,-2303'   )    )    as exyt where 2528  =  2528 or 8571  =  8571--,http://127.0.0.1:18080/,403,True,blocked,True,23,12.718,1,,920350|942100|949110,178456921917.967332,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921917.967332
4840,1332,GET,"-1432""   )    )    union all select 9008,9008,9008#",http://127.0.0.1:18080/?payload=-1432%22+++%29++++%29++++union+all+select+9008%2C9008%2C9008%23,403,True,blocked,True,95,12.838,1,,920350|942100|942190|942360|949110,178456921933.596473,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921933.596473
4841,1332,POST,"-1432""   )    )    union all select 9008,9008,9008#",http://127.0.0.1:18080/,403,True,blocked,True,23,10.809,1,,920350|942100|942190|942360|949110,178456921953.849594,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174019-178456921953.849594
4842,2419,GET,"select count  (  *  )   from generate_series  (  1,5000000  )   and '%'  =  '",http://127.0.0.1:18080/?payload=select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000++%29+++and+%27%25%27++%3D++%27,403,True,blocked,True,131,9.594,1,,920350|942100|949110,178456921995.953759,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174019-178456921995.953759
