elapsed_seconds,allowed_concurrency,running,pending,cpu_percent,ram_percent,gpu_util_percent,gpu_memory_percent,gpu_memory_used_mb,gpu_memory_total_mb
10731.8,100,4,0,34.8,5.1,100.0,4.080810546875,3343.0,81920.0
10747.1,100,4,0,42.4,5.1,100.0,4.080810546875,3343.0,81920.0
10762.4,100,4,0,33.3,5.1,100.0,4.080810546875,3343.0,81920.0
10777.7,100,4,0,33.7,5.1,100.0,4.080810546875,3343.0,81920.0
10793.0,100,4,0,33.3,5.1,100.0,4.080810546875,3343.0,81920.0
10808.3,100,4,0,34.0,5.1,100.0,4.080810546875,3343.0,81920.0
10823.6,100,4,0,44.7,5.1,100.0,4.080810546875,3343.0,81920.0
10838.9,100,4,0,33.9,4.3,100.0,4.080810546875,3343.0,81920.0
10854.2,100,4,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
10869.5,100,2,0,17.0,3.4,100.0,2.044677734375,1675.0,81920.0
10884.8,100,2,0,17.2,3.4,100.0,2.044677734375,1675.0,81920.0
10900.1,100,2,0,26.3,3.4,99.0,2.044677734375,1675.0,81920.0
10915.4,100,2,0,17.7,3.4,100.0,2.044677734375,1675.0,81920.0
10930.7,100,2,0,17.9,3.4,97.0,2.044677734375,1675.0,81920.0
10946.0,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
10961.3,100,2,0,16.9,3.4,100.0,2.044677734375,1675.0,81920.0
10976.6,100,2,0,26.5,3.4,100.0,2.044677734375,1675.0,81920.0
10991.9,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11007.2,100,2,0,17.0,3.4,100.0,2.044677734375,1675.0,81920.0
11022.5,100,2,0,17.7,3.4,100.0,2.044677734375,1675.0,81920.0
11037.8,100,2,0,16.9,3.4,100.0,2.044677734375,1675.0,81920.0
11053.1,100,2,0,27.2,3.4,99.0,2.044677734375,1675.0,81920.0
11068.4,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11083.7,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11099.0,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11114.3,100,2,0,26.0,3.4,100.0,2.044677734375,1675.0,81920.0
11129.6,100,2,0,18.2,3.4,100.0,2.044677734375,1675.0,81920.0
11144.9,100,2,0,17.0,3.4,99.0,2.044677734375,1675.0,81920.0
11160.2,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11175.5,100,2,0,17.6,3.4,100.0,2.044677734375,1675.0,81920.0
11190.8,100,2,0,25.6,3.4,100.0,2.044677734375,1675.0,81920.0
11206.1,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11221.3,100,2,0,16.9,3.4,99.0,2.044677734375,1675.0,81920.0
11236.7,100,2,0,19.0,3.4,100.0,2.044677734375,1675.0,81920.0
11251.9,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11267.2,100,2,0,25.2,3.4,100.0,2.044677734375,1675.0,81920.0
11282.5,100,2,0,16.9,3.4,100.0,2.044677734375,1675.0,81920.0
11297.8,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11313.1,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11328.4,100,2,0,16.9,3.4,100.0,2.044677734375,1675.0,81920.0
11343.7,100,2,0,26.7,3.4,99.0,2.044677734375,1675.0,81920.0
11359.0,100,2,0,18.0,3.4,100.0,2.044677734375,1675.0,81920.0
11374.3,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11389.6,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11404.9,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11420.2,100,2,0,25.8,3.4,100.0,2.044677734375,1675.0,81920.0
11435.5,100,2,0,17.9,3.4,100.0,2.044677734375,1675.0,81920.0
11450.8,100,2,0,17.5,3.4,100.0,2.044677734375,1675.0,81920.0
11466.1,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11481.4,100,2,0,25.3,3.4,100.0,2.044677734375,1675.0,81920.0
11496.7,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11512.0,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11527.3,100,2,0,17.7,3.4,100.0,2.044677734375,1675.0,81920.0
11542.6,100,2,0,17.9,3.4,99.0,2.044677734375,1675.0,81920.0
11557.9,100,2,0,25.3,3.4,100.0,2.044677734375,1675.0,81920.0
11573.2,100,2,0,16.9,3.4,100.0,2.044677734375,1675.0,81920.0
11588.5,100,2,0,16.7,3.4,98.0,2.044677734375,1675.0,81920.0
11603.8,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11619.1,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11634.4,100,2,0,26.4,3.4,100.0,2.044677734375,1675.0,81920.0
11649.7,100,2,0,17.9,3.4,100.0,2.044677734375,1675.0,81920.0
11665.0,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11680.3,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11695.6,100,2,0,16.4,3.4,100.0,2.044677734375,1675.0,81920.0
11710.9,100,2,0,24.7,3.4,99.0,2.044677734375,1675.0,81920.0
11726.2,100,2,0,16.9,3.4,99.0,2.044677734375,1675.0,81920.0
11741.5,100,2,0,17.7,3.4,100.0,2.044677734375,1675.0,81920.0
11756.8,100,2,0,18.3,3.4,99.0,2.044677734375,1675.0,81920.0
11772.1,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11787.4,100,2,0,25.6,3.4,100.0,2.044677734375,1675.0,81920.0
11802.7,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11818.0,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11833.3,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11848.6,100,2,0,25.9,3.4,99.0,2.044677734375,1675.0,81920.0
11863.9,100,2,0,18.3,3.4,99.0,2.044677734375,1675.0,81920.0
11879.2,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11894.5,100,2,0,16.9,3.4,99.0,2.044677734375,1675.0,81920.0
11909.8,100,2,0,16.9,3.4,100.0,2.044677734375,1675.0,81920.0
11925.0,100,2,0,25.6,3.4,100.0,2.044677734375,1675.0,81920.0
11940.3,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
11955.6,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
11970.9,100,2,0,17.9,3.4,100.0,2.044677734375,1675.0,81920.0
11986.2,100,2,0,17.0,3.4,100.0,2.044677734375,1675.0,81920.0
12001.5,100,2,0,27.2,3.4,100.0,2.044677734375,1675.0,81920.0
12016.8,100,2,0,17.3,3.4,99.0,2.044677734375,1675.0,81920.0
12032.1,100,2,0,16.9,3.4,100.0,2.044677734375,1675.0,81920.0
12047.4,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
12062.7,100,2,0,25.0,3.4,100.0,2.044677734375,1675.0,81920.0
12078.0,100,2,0,17.9,3.4,99.0,2.044677734375,1675.0,81920.0
12093.3,100,2,0,17.9,3.4,100.0,2.044677734375,1675.0,81920.0
12108.6,100,2,0,16.9,3.4,100.0,2.044677734375,1675.0,81920.0
12123.9,100,2,0,17.2,3.4,99.0,2.044677734375,1675.0,81920.0
12139.2,100,2,0,25.3,3.4,100.0,2.044677734375,1675.0,81920.0
12154.5,100,2,0,16.9,3.4,100.0,2.044677734375,1675.0,81920.0
12169.8,100,2,0,17.2,3.4,99.0,2.044677734375,1675.0,81920.0
12185.1,100,2,0,18.8,3.4,99.0,2.044677734375,1675.0,81920.0
12200.4,100,2,0,17.9,3.4,99.0,2.044677734375,1675.0,81920.0
12215.7,100,2,0,26.7,3.4,99.0,2.044677734375,1675.0,81920.0
12231.0,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
12246.3,100,2,0,16.9,3.4,99.0,2.044677734375,1675.0,81920.0
12261.6,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
12276.9,100,2,0,25.3,3.4,100.0,2.044677734375,1675.0,81920.0
12292.2,100,2,0,18.0,3.4,99.0,2.044677734375,1675.0,81920.0
12307.5,100,2,0,18.2,3.4,99.0,2.044677734375,1675.0,81920.0
12322.8,100,2,0,17.0,3.4,100.0,2.044677734375,1675.0,81920.0
12338.1,100,2,0,17.3,3.4,100.0,2.044677734375,1675.0,81920.0
12353.4,100,2,0,26.6,3.4,99.0,2.044677734375,1675.0,81920.0
12368.7,100,2,0,16.9,3.4,100.0,2.044677734375,1675.0,81920.0
12384.0,100,2,0,16.8,3.4,99.0,2.044677734375,1675.0,81920.0
12399.3,100,2,0,17.7,3.4,99.0,2.044677734375,1675.0,81920.0
12414.6,100,2,0,16.7,3.4,100.0,2.044677734375,1675.0,81920.0
12429.9,100,2,0,26.0,3.4,99.0,2.044677734375,1675.0,81920.0
12445.2,100,2,0,17.0,3.4,98.0,2.044677734375,1675.0,81920.0
12460.5,100,2,0,16.6,3.4,100.0,2.044677734375,1675.0,81920.0
12475.8,100,2,0,16.7,3.4,99.0,2.044677734375,1675.0,81920.0
12491.1,100,2,0,25.4,3.4,100.0,2.044677734375,1675.0,81920.0
12506.4,100,2,0,18.2,3.4,100.0,2.044677734375,1675.0,81920.0
12521.7,100,2,0,17.7,3.4,99.0,2.044677734375,1675.0,81920.0
12537.0,100,2,0,16.9,3.4,99.0,2.044677734375,1675.0,81920.0
12552.3,100,2,0,21.5,1.8,0.0,0.00732421875,6.0,81920.0
12567.6,100,1,0,9.0,1.7,0.0,0.00732421875,6.0,81920.0
